"date","dt","kind","correction","mean","ag","nag","veg","nveg","urban","urb_veg","urb_nveg","ag_veg","ag_nveg"
2019-08-11,2019-08-11 11:43:11,"tarsalis_transmission","corrected",19.022924691694,18.997478649063,19.0761416289742,18.7833541658424,19.1873177600169,19.3150708265186,19.4269227809194,19.3041261347666,18.755759932191,19.2861790072287
2018-08-31,2018-08-31 11:53:26,"tarsalis_transmission","corrected",18.9071650646902,18.7814677357259,19.1705735743957,18.5188036327656,19.1174750984123,19.5009953564595,19.3479258129219,19.5125691040032,18.4842144746591,19.0510180247819
2020-08-08,2020-08-08 11:56:24,"tarsalis_transmission","corrected",18.562763185731,18.7478449671962,18.1761726454952,19.1380988809478,18.2115932692349,18.2530122275802,18.7621265440239,18.2122277322225,19.1463310785145,18.3254215508888
2020-08-26,2020-08-26 12:14:53,"tarsalis_transmission","corrected",18.8752922881867,18.9891523002247,18.6384994569569,19.1508777459673,18.7074776476587,18.7716034872475,19.1811077460155,18.7388798633119,19.1483683630821,18.8207142935069
2020-06-25,2020-06-25 12:32:57,"tarsalis_transmission","corrected",18.0875924586446,18.5092717168646,17.2052410081709,19.0311009595207,17.5105922245363,17.3659867196283,18.1367081123941,17.3032746162952,19.0540205409069,17.9321176547565
2020-06-06,2020-06-06 13:07:12,"tarsalis_transmission","corrected",18.9702338297779,18.8330608843811,19.2585183786029,18.5281686832685,19.2402167603151,19.4834268891905,19.4152848455516,19.4889184683352,18.495496980573,19.1891919905425
2019-08-25,2019-08-25 13:16:19,"tarsalis_transmission","corrected",18.5601911812848,18.8449974230319,17.9633930246197,19.1519725380969,18.1540000347189,17.8189178210902,18.464567443608,17.7554484645237,19.1697249419609,18.4556913924071
2020-08-04,2020-08-04 13:29:50,"tarsalis_transmission","corrected",17.9589377988212,18.3471189775311,17.1512579606508,19.018299589043,17.3120837155943,17.1394170607597,17.9200077533553,17.0768660340635,19.048153254077,17.6035435960711
2018-08-27,2018-08-27 13:45:21,"tarsalis_transmission","corrected",18.1957188246563,18.4361002378437,17.6927327588693,18.8548400117615,17.8392631174783,17.8109530627518,18.3144660119053,17.7724803080302,18.865949304659,18.0455722172103
2019-06-06,2019-06-06 13:52:19,"tarsalis_transmission","corrected",18.6546102318938,18.8195468595224,18.3096984663519,18.9772047252617,18.4328212427325,18.5246820642443,18.7950167382916,18.4982851711704,19.000144114571,18.6028925447321
2018-08-08,2018-08-08 14:03:45,"tarsalis_transmission","corrected",17.6146519377278,18.2269177457414,16.339791415115,18.8079744997715,16.9692823928699,16.1776768352023,17.1332561074328,16.1045299904421,18.8624829642703,17.6482815832901
2020-06-21,2020-06-21 14:07:37,"tarsalis_transmission","corrected",17.2961519365346,17.9664550039293,15.8916604902597,18.6455200319714,16.4702135270043,15.7086550828255,16.8013390556007,15.6202425083976,18.6980929469905,17.190326476115
2019-06-23,2019-06-23 14:24:42,"tarsalis_transmission","corrected",16.8617098285107,17.3273408119212,15.8956628472018,18.1399644692559,15.9851184927132,15.1728444537222,16.2457668565435,15.0684102604703,18.1838659541249,16.2997372072585
2018-08-05,2018-08-05 15:03:14,"tarsalis_transmission","corrected",16.1279313374482,17.0435488192294,14.2071479281603,18.0703735167168,15.0771698972183,14.0428150750934,15.3637393682653,13.9436269761344,18.164943478408,16.025434696192
2020-07-31,2020-07-31 15:03:18,"tarsalis_transmission","corrected",16.0981151143574,17.1323218394031,13.9452212690135,18.3626976638944,14.7175403494128,13.4623867395749,15.1892596314308,13.3249544576584,18.4649414424408,15.7210255545577
2020-08-18,2020-08-18 15:21:49,"tarsalis_transmission","corrected",16.2186135239935,17.0471920727833,14.5059733545111,18.0290017467421,15.1151279293425,14.3231421167235,15.7661614624689,14.2075301820841,18.0935510063933,15.9343564430214
2020-09-28,2020-09-28 15:43:29,"tarsalis_transmission","corrected",19.1537993522686,19.2097270144239,19.037247002677,19.322010897741,19.0511094350932,19.2383851031418,19.3560127771465,19.228896521265,19.3188012545716,19.0941238347503
2019-07-31,2019-07-31 15:55:57,"tarsalis_transmission","corrected",16.2258374433755,17.0240153440018,14.5550591669864,18.1453382265509,14.9094586826873,13.7671058634434,15.2332315234012,13.6234706533828,18.2358141369702,15.579687662598
2019-08-17,2019-08-17 16:32:32,"tarsalis_transmission","corrected",16.4083921625132,16.9799016800254,15.2202258497874,17.9001068508071,15.3858239986768,14.5336121719954,15.8329337395363,14.407313520682,17.9542726417005,15.8135664987476
2020-07-27,2020-07-27 16:37:15,"tarsalis_transmission","corrected",15.7548838383075,16.8057826970421,13.5575943611966,18.2447411648741,14.2356717707534,12.6809698939367,14.5152597068342,12.5343253752004,18.361850907357,15.1602359721769
2020-08-14,2020-08-14 16:55:25,"tarsalis_transmission","corrected",13.3627335145492,14.3412649083145,11.3084783983567,16.119954120987,11.6791714413824,10.3100674895372,12.3558917894561,10.1464928286365,16.2091261326303,12.3675989355004
2020-06-13,2020-06-13 17:16:32,"tarsalis_transmission","corrected",18.7993545407663,18.6185599562846,19.1764319042688,18.3040189152031,19.1026043764898,19.5100826042616,19.3078873484325,19.5263412573981,18.2717320290993,18.9879602437736
2019-07-27,2019-07-27 17:36:35,"tarsalis_transmission","corrected",16.7706121522645,17.4826400022216,15.2812592688345,18.2850387759404,15.7319927813133,14.1828635556228,15.2613670267584,14.0756833445709,18.3821258894882,16.406866694109
2020-07-23,2020-07-23 18:12:11,"tarsalis_transmission","corrected",19.2553806465928,19.3242177883294,19.1120939509206,19.3247629377625,19.2129317317609,19.0366591478502,19.285296327618,19.0165827513681,19.3237374344196,19.3247286925697
2019-06-12,2019-06-12 18:39:08,"tarsalis_transmission","corrected",18.7953668877485,19.0624472717018,18.2356376768955,19.1620573383363,18.5433863005778,17.296585767508,17.7497105775126,17.2524768497061,19.202144687133,18.8956325145559
2020-09-20,2020-09-20 18:48:18,"tarsalis_transmission","corrected",15.2807878762031,15.0484171684871,15.7661245677176,14.9534750664957,15.4805655646983,16.8087579832384,16.6632821262482,16.8204114298826,14.9138435436657,15.1909028388503
2020-06-09,2020-06-09 18:51:11,"tarsalis_transmission","corrected",18.8066195770423,18.6740031662256,19.0826403524874,18.5161733091249,18.9837097826522,19.470704164204,19.32010226538,19.4827695279184,18.4955828939755,18.8630468457464
2019-09-21,2019-09-21 19:19:00,"tarsalis_transmission","corrected",13.1327905116287,12.8023685854714,13.8231182789546,12.7691749329322,13.3829180363035,15.4684916710611,15.1691605317943,15.4977646376653,12.7192134502919,12.9022050874897
2020-07-19,2020-07-19 19:47:02,"tarsalis_transmission","corrected",19.1641507099821,19.059119291106,19.3837313041003,18.939854909687,19.3013876692282,19.5359490581124,19.4784964034311,19.5405750693784,18.9237860694896,19.2026035819709
2020-08-06,2020-08-06 20:02:34,"tarsalis_transmission","corrected",15.510381987325,15.1476229037139,16.2670926178918,14.875476219164,15.8984340625381,17.4022855508429,17.0708659251093,17.4290279563963,14.8161965352069,15.4987176014945
2019-07-20,2019-07-20 20:08:14,"tarsalis_transmission","corrected",18.1395717915664,17.944474266274,18.5479780644543,17.7996820310101,18.3727943943574,19.174355188206,19.0529560856554,19.1862271757899,17.7660334159723,18.1571825327289
2020-09-16,2020-09-16 20:21:05,"tarsalis_transmission","corrected",13.2831196946476,12.9950257094673,13.8852799819406,13.1362303655933,13.3729440804988,15.2948146101754,15.2950160782204,15.2947983146149,13.0824784622601,12.9023888757017
2018-07-22,2018-07-22 20:44:16,"tarsalis_transmission","corrected",19.1972997927493,19.1074882972885,19.3861022698057,19.0861863828446,19.2575716499445,19.5290500706156,19.4520358928056,19.5348983116092,19.0767046549785,19.1354551830318
2018-09-20,2018-09-20 20:51:22,"tarsalis_transmission","corrected",10.6937524904816,10.0663312036584,12.0009908149123,10.4847497994179,10.8066836663668,13.9934967372803,13.9641627004866,13.9957065028395,10.3687664865006,9.7919467838131
2019-09-17,2019-09-17 20:56:06,"tarsalis_transmission","corrected",8.73215905058466,8.20356935087821,9.84197058488134,8.34730556363473,8.99703146357438,11.866165116071,11.7139194460592,11.8811129260111,8.25485911778798,8.14230432186181
2020-07-15,2020-07-15 21:21:57,"tarsalis_transmission","corrected",17.103293385374,16.7864708238558,17.7645832291807,16.6549005259212,17.3768559151652,18.8326640458457,18.5878762409683,18.8522110120505,16.6075591136491,16.9756903770942
2018-08-07,2018-08-07 21:25:22,"tarsalis_transmission","corrected",15.4620588913016,14.9531254580483,16.5230163870237,15.1350313911036,15.639129434431,17.9218961542508,17.7454143253897,17.9352480041225,15.0488423351774,14.8659426111345
2018-09-17,2018-09-17 21:50:17,"tarsalis_transmission","corrected",10.2358910909078,9.9198409893325,10.8951311811005,10.209395053171,10.2502500230432,12.7854230259744,12.8143568456809,12.7832510261067,10.1752951969276,9.68733667260305
2020-09-12,2020-09-12 21:53:38,"tarsalis_transmission","corrected",9.15777102387422,8.78238283838234,9.9447181685371,9.0320862080762,9.2345790943121,11.0822631400251,11.276642152093,11.0666091590942,8.96556900950206,8.58866030429072
2020-07-11,2020-07-11 22:56:53,"tarsalis_transmission","corrected",17.1241994029527,16.7793917092223,17.8497734313824,16.7110554710726,17.3769018017992,19.0103037769814,18.7719038950852,19.0296466764898,16.6677155114661,16.8975243852967
2020-07-29,2020-07-29 23:09:38,"tarsalis_transmission","corrected",16.3533229540661,16.0046821462924,17.0812911478648,15.9899351686822,16.5752487492371,18.2902910568183,18.0360725485053,18.3105540510621,15.9418664678169,16.0710934477639
2019-07-12,2019-07-12 23:29:21,"tarsalis_transmission","corrected",15.7481812713872,15.382135947191,16.5117692503146,15.3897059374769,15.9946876265926,18.1191466806096,17.9856413879689,18.13210837197,15.3395560156739,15.4331367653083
